STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,AGE,Age,SEX,Sex,STATISTICAL_OPERATION,Statistical operation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,HSPA,HSPA,METHODOLOGY,Calculation methodology,TIME_RANGE,Time range,DECIMALS,Decimals,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,OBS_STATUS3,Observation status 3,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,NLD,Netherlands,A,Annual,CHHYCOMP,Congestive heart failure and hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2007,,212.7,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,NLD,Netherlands,A,Annual,CHHYCOMP,Congestive heart failure and hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2006,,211.5,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,NLD,Netherlands,A,Annual,CHHYCOMP,Congestive heart failure and hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2020,,155.8,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,NLD,Netherlands,A,Annual,CHHYCOMP,Congestive heart failure and hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2019,,176.5,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,NLD,Netherlands,A,Annual,CHHYCOMP,Congestive heart failure and hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2018,,169.3,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,NLD,Netherlands,A,Annual,CHHYCOMP,Congestive heart failure and hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2017,,178.7,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,IRL,Ireland,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2002,,321.3,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,IRL,Ireland,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2001,,316.2,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,IRL,Ireland,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2000,,340.7,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,IRL,Ireland,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2020,,256.2,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,IRL,Ireland,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2019,,360.9,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,IRL,Ireland,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2018,,374,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,IRL,Ireland,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2017,,377.1,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,IRL,Ireland,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2016,,394.8,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,IRL,Ireland,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2015,,392.9,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,IRL,Ireland,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2014,,392.5,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,IRL,Ireland,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2013,,407.2,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,IRL,Ireland,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2012,,410.8,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,IRL,Ireland,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2011,,390.4,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,IRL,Ireland,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2010,,372.4,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,IRL,Ireland,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2009,,397.6,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,IRL,Ireland,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2008,,436.5,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,IRL,Ireland,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2007,,438.4,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,IRL,Ireland,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2006,,425.9,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,IRL,Ireland,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2005,,407.2,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,B,Time series break,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,IRL,Ireland,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2004,,321.8,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,MEX,Mexico,A,Annual,CHHYCOMP,Congestive heart failure and hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2017,,141.1,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,MEX,Mexico,A,Annual,CHHYCOMP,Congestive heart failure and hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2016,,146.4,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,MEX,Mexico,A,Annual,CHHYCOMP,Congestive heart failure and hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2015,,148.7,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,MEX,Mexico,A,Annual,CHHYCOMP,Congestive heart failure and hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2014,,157.3,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,MEX,Mexico,A,Annual,CHHYCOMP,Congestive heart failure and hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2013,,164,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,MEX,Mexico,A,Annual,CHHYCOMP,Congestive heart failure and hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2012,,174.5,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,MEX,Mexico,A,Annual,CHHYCOMP,Congestive heart failure and hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2011,,176,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,MEX,Mexico,A,Annual,CHHYCOMP,Congestive heart failure and hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2010,,174.8,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,MEX,Mexico,A,Annual,CHHYCOMP,Congestive heart failure and hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2009,,167,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,MEX,Mexico,A,Annual,CHHYCOMP,Congestive heart failure and hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2020,,66.7,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,MEX,Mexico,A,Annual,CHHYCOMP,Congestive heart failure and hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2019,,116.8,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,USA,United States,A,Annual,ADMRHYPT,Hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2017,,59.7,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,USA,United States,A,Annual,ADMRHYPT,Hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2016,,48,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,B,Time series break,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,USA,United States,A,Annual,ADMRHYPT,Hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2014,,50.8,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,USA,United States,A,Annual,ADMRHYPT,Hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2020,,50.6,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,USA,United States,A,Annual,ADMRHYPT,Hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2019,,60.6,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,COL,Colombia,A,Annual,ADMRHYPT,Hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2017,,56.6,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,COL,Colombia,A,Annual,ADMRHYPT,Hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2016,,42.5,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,COL,Colombia,A,Annual,ADMRHYPT,Hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2015,,65.7,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,COL,Colombia,A,Annual,ADMRHYPT,Hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2014,,85.6,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,COL,Colombia,A,Annual,ADMRHYPT,Hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2013,,60.3,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,COL,Colombia,A,Annual,ADMRHYPT,Hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2012,,59.5,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,COL,Colombia,A,Annual,ADMRHYPT,Hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2011,,63.1,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,COL,Colombia,A,Annual,ADMRHYPT,Hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2010,,29,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,LUX,Luxembourg,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2011,,177.8,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,LUX,Luxembourg,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2010,,188,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,LUX,Luxembourg,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2009,,182.4,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,LUX,Luxembourg,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2008,,189.7,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,LUX,Luxembourg,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2007,,184.3,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,LUX,Luxembourg,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2006,,189.9,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,LUX,Luxembourg,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2005,,197.2,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,LUX,Luxembourg,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2004,,213.6,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,LUX,Luxembourg,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2003,,232.5,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,LUX,Luxembourg,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2020,,95.4,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,LUX,Luxembourg,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2019,,215,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,LUX,Luxembourg,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2018,,216.7,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,LUX,Luxembourg,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2015,,194,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,LUX,Luxembourg,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2014,,190.2,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,LUX,Luxembourg,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2013,,179.2,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,HUN,Hungary,A,Annual,ADMRHYPT,Hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2012,,15.4,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,HUN,Hungary,A,Annual,ADMRHYPT,Hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2011,,16.7,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,HUN,Hungary,A,Annual,ADMRHYPT,Hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2010,,18.7,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,HUN,Hungary,A,Annual,ADMRHYPT,Hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2009,,18.5,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,HUN,Hungary,A,Annual,ADMRHYPT,Hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2008,,20.5,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,HUN,Hungary,A,Annual,ADMRHYPT,Hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2007,,21.8,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,HUN,Hungary,A,Annual,ADMRHYPT,Hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2006,,30.2,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.0),Primary care,I,HUN,Hungary,A,Annual,ADMRHYPT,Hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2005,,33.3,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
